id,space
2546,空间真心不错后排跷二郎腿还很宽松
2547,坐满人还是很挤的，我平时开车都头顶车顶，本人1.7，本来就是紧凑的，不指望它跟面包车一样。
2548,空间不错 后排空间不是吹得 自己去试坐一下就知道 不骗大家
2549,后排坐四个人也一点没问题，后备箱也很大，能放好多好多的东西也不挤！
2550,正常家庭使用够了，后面别坐的人别太高
2551,空间很满意
2552,，储物空间多，中央扶手设计挺好，后面坐着也宽敞
2553,空间很大，满意，孩子在后排躺着都可以，后备箱也很大，出去玩烧烤炉，渔具都放得
2554,空间完全足够了，我爱人和小孩坐上去完全足够的 而且后备箱也大可以完全放平 还是很满意的
2555,空间我比较满意 后排不知道 反正也不坐
2556,空间不算大 但是够用
2557,比较满意
2558,空间绝对适合家用，一米八的身高，前排后排都比较舒适，横向空间也不错
2559,相比同等价位同类型的车来说空间宽敞了很多，看过朗逸感觉比360小一点，后备箱很大能装很多东西，要是短途自驾游的话完全够用！
2560,空间就不用说了，大大的，我挺满意这个车子的空间，后排坐三个人也没有拥挤的感觉，平时很爱人回娘家，老丈人总会给我们拿一些家里的时鲜蔬菜，后备箱从来没有觉得空间不够用的时候。
2561,够用
2562,前排没什么说的，中规中矩，后排空间算是同级别中等偏上了，一米八几的大汉坐进头和膝盖都还有一拳的空间到车顶和前排靠背，我一米七的小个完全能翘二郎腿，横向一米八的空间坐三个正常体型成年人一点也不觉得挤，后排靠背能向前四六倒，后备箱的空间就不用形容了
2563,空间合适后排坐3个人也不觉得挤，后备箱空间还是比较不错的，能放不少东西。
2564,空间绝对给5个星，在同价位，很少有这么大的空间，家里人都说挺大的，坐里面舒服
2565,"空间都没的说，虽然***RX5在紧凑型SUV的范围里，但是我觉得空间太棒了，我身高190,媳妇173,我都属于胖的类型，无论是前排还是后排，头部和腿部空间都绰绰有余，后排座椅下边中间几乎是平的，四个成年人坐都不感觉拥挤，还有把座椅全部放倒的时候，那空间绝对要给个大大的赞。"
2566,后面三个成年人没有压力。
2567,"空间家用足够,这个轴距相对于某品牌神车,实际空间还是有差距,个人觉得可能是内饰的装配厚度给人有一种包裹的安全感,所以缩小了一定空间"
2568,空间 够用了，朋友说比迈锐宝还要宽敞。
2569,空间就不要说了这个三厢车空间后排我坐着可以翘起二郎腿已经很不错了，你说我的个子是不是矮了点，告诉你按客户1.8米的大汉呢！瞧不起过来比比
2570,空间宽裕，坐在车内视野较为开阔，行车安全性有保障，并且后备箱的空间按设计合理，平时外出游玩和日常买菜都绰绰有余。
2571,空间大，特别是后备箱很大
2572,空间挺好的，够用就是后排不是平的，有个鼓包
2573,空间挺大，后排不顶头，
2574,比较舒适
2575,空间很大，后排中间无突起，储物空间很多
2576,挺满意的
2577,空间非常合适，买车时销售顾问也好像是当做主打来推荐的，自己开了个把月，也觉得不错
2578,空间很充足，后排座位也很宽敞，后备箱的空间也是挺大的，家用啊，放点东西了，都是够用的。
2579,同级别车中较大，比较宽裕
2580,空间很不错，一家五口出去旅游，一点都不挤。后备箱也很大，非常能装，家用的话绝对够用了。
2581,空间够宽敞 ，父母加上孩子坐后面一点也不挤
2582,有好多小的储物空间很贴心，后面座椅能分开放倒，很实用
2583,空间很大，后排座椅坐上去空间也可以，储物空间也还好。
2584,坐我胖五的家人说比坐堂哥的君威后排要大。
2585,很大，前后两排和后备箱的空间简直大到没朋友。
2586,家用空间真的可以了！
2587,挺宽松的，反正家用会觉得特别宽敞，不管是座椅还是后备箱都挺宽松
2588,2660的轴距，前排后排空间都挺大的，在这个级别的车子里面空间利用率非常高了！
2589,空间大 舒适性高 全景天窗采光好
2590,空间大，后备箱空间巨大
2591,空间还不错，尤其是后排，膝盖离座椅可以有2拳，虽然头部空间不是特别大，但是坐进去也绝对没有压抑感。
2592,空间很多，后排3个人坐没问题
2593,后备箱空间真的大，过年拜年放了很多东西都不挤
2594,相同车型空间够大 后备箱也足够大 家用没问题
2595,空间是没说的
2596,空间还不错
2597,可以说是还行，正好年前提了车，过年装了不少东西，我们一家是足够了
2598,空间够用，感觉很舒适。
2599,空间绝对没得说，后排很平整，坐3个成年人还绰绰有余，后备箱家用的能满足，总体来说是很人性化了。
2600,后排座椅四六分割，放到后接近于水平，家用或者出游放点东西，足够大了！
2601,这个应该值得说一下，我个人的身高1.8m左右，在调到我开车舒服的姿势以后，后边在做个我这样身高的男士腿部空间也不会感到很拘谨。
2602,空间家用可以了，后排三人没问题，四个人的话就稍有些显挤
2603,空间比较大，买车之前就比较过了，后排头部空间比速腾大蛮多的
2604,很大，在同级别里算是最大的了，看外面的时候以为这车很小，但是坐进去之后就能觉得特别宽敞。后备箱的空间也很大，家用完全可以满足了。
2605,空间没得说，同级车里算比较大的
2606,车身的高度是挺好的，空间也还好，就是后排感觉靠背太直了，坐的不是很舒服，而且后排下面中间凸起的那块也太高了一点吧，后备箱的空间蛮大，挺方便。
2607,这个还是比较满意的，但是还是满足不了我是个钓鱼爱好者的需求。
2608,空间够大，够用
2609,家用足够，一家5口人挺合适
2610,这个方面你还别说，真的不错，这个空间真是可以的。
2611,空间还行，对比同等价位的，空间感觉不错，才订车了。
2612,空间很大，后备箱能放很多东西。
2613,后排空间真的很大，只有体验了才知道。
2614,这个就不用说了、大家都知道***360空间大。跟小型SUV都有得一比
2615,空间在同类车中算是很大的了，坐进去很舒服，后排坐3个大人完全没有问题，不会感到拥挤，后备箱也很大，可以放很多东西，车子的空间还是很满意的，家里面的人都觉得很赞
2616,空间足够，家里人个都不是很高的那种，手脚伸展都卓卓有余，后备箱空间很到位，塞几个行李箱没尝试过，目测塞个我没问题的，??
2617,空间我很满意
2618,空间挺大，后排一点我不挤。
2619,这个也是我最满意的地方。比较大。
2620,空间家用绝对足够。后排和后备箱都很宽敞。
2621,空间比较宽敞
2622,空间非常不错有一次车子坐了5个人，后排坐3个人也够用虽然是一款家用车但是有的时候应急坐5个人空间还是不错的
2623,空间方面的话因为我是低配的，CD机中间多了一个格子，可以放下4台iPhone6手机，手刹中间两个水杯座，但是像脉动之类的饮料就很尴尬了，根本无法放进去，4个车门边的储物格放一把折叠伞就再也无法容纳其他物品了，后排中央扶手有一个小小格子，放一包小包的餐巾纸差不多，副驾驶边上有一个网格袋，这点还是可以的，坐在后面的挂点小东西还是很不错的，后备箱的空间对我来说够用，平时出行可以放3个行李箱，3个小背包，对我来说够用。
2624,对于空间，360做的挺到位，家用足够了。
2625,能够满足家庭出行的大多数要求！
2626,空间真的很大，不管是前排，后排，还是后备箱，都是很宽松的
2627,空间没得说，宽敞！全家人都满意！
2628,车子的空间是家用车最重要的部分之一，平时买个菜什么的，后备箱容积一定要够，***550在这一点上的表现很不错，我们买车至今都没把后备箱装满过，搬家的时候也是得力小助手。
2629,2700的轴距空间真的可以
2630,空间比一般紧凑型大，比轩逸小点，但已经够用了
2631,空间够大，一家5口坐里面都不觉得挤，178CM的个子坐驾驶室有点顶头，把靠背放倒一点就好多了。
2632,空间表现很不错的，家人和朋友都说这空间相当的大，堪比B级车的空间啊，再A0级别车里轴距是最长的一个了吧，空间应该也是排前3的吧，相当的满意，支持国产
2633,我本人身高1.7 自己使用感觉还不错 后排空间也很满意 不会感觉很压抑
2634,足够大
2635,空间的主驾驶对于我瘦瘦的来说，真的是足足有余了!副驾驶呢，当然也很大，我坐过蒙迪欧的副驾，感觉都没有这个***550的大，我176的身高，坐副驾腿可以伸直了!不是我吹嘘，是真的自我感受!后排空间呢在同级别的车中算是中上等的了，后备箱液压杆设计的不错，在同级别里也是很少见的，是不是因为成本高的原因呢，这样子的设计很好，比如说后备箱里东西放满了，关起来不会压着物品！就是后备箱有点高，要是抬一些重的东西会比较吃力。
2636,前排有点矮。座位最低了还是容易碰到天窗的开关旋钮。
2637,乘坐空间相当棒，大皮沙发似的座椅那叫一个舒服，储物空间也十分丰富，唯独就是后备箱空间让给了后排空间一部分。
2638,超级大.储物的地方足够多.这点很满意.
2639,感觉座四个人合适，第五个会比较逼！
2640,空间很大，很喜欢驾驶座的空间
2641,宽大舒适后备箱宽大目测可以放好几个行李箱
2642,前排空间坐着很舒服，如果开车时间长的话不会憋曲，后排也宽松，坐三个人的话没啥鸭梨
2643,2700轴距后座空间绝对没话说，在加上可调节角度的座椅??????！后座可以纯平放倒，拉点东西也非常方便！
2644,乘坐空间很大，后排坐三个大人一点都不挤。前排也够宽敞，这空间也不比中型车小，怎么就被定为紧凑型的了，后储物箱稍小点但也够用
2645,"后备箱的布局比较合理，能够转挺多东西,很多小东西也能塞到缝隙里还不错"
2646,大大的满足，一家三口出游，后排放了一个充气真成人孩子休息玩耍的小世界了，不过中控再多一个格子放手机，那就更完美了，后备箱也是放了我们出行的装备。
2647,后排空间很宽敞，三个人一点都不挤，
2648,空间大，坐着舒服，我们一家都有点膀大腰圆，坐在前后排都没说挤。不敢跟什么BBA比较，毕竟不是一个档次的嘛。
2649,乘坐空间稍微小了点点，但是能接受，储物空间完全够用
2650,不用说，绝对满意，后排曾经坐三个180斤的胖子都不成问题
2651,很大，我跟哥们俩个都是1米8的个子，分坐在前后排，前排满意，后排依旧能翘个二郎腿，后备箱基本上都没有放满过东西。
2652,整体空间真不错，前排头部空间非常大，调整好我的位置坐姿后后排空间大约腿部有两拳，头部也有一拳的空间，储物空间非常丰富，尤其档把附近的储物盒放手机很方便，就是手套箱太小，虽然达不到汉兰达那么夸张的空间，但是也不能那么小呀，后备箱空间不错，就是有点高。
2653,空间很大罗，我一米八的个子坐在里面也不觉得拥挤。后排座椅中稍微有点隆起。但是空间还是蛮大的，。副驾驶下面还有一个抽屉，意外的小惊喜。
2654,空间很大，特别是后备箱，能塞满好多东西，这一点对我来说非常实用，经常家里面会叫去拉点菜或者其他的东西。而且后座可以放倒，长的东西不怕没地方放啦
2655, 空间表现不错，特别是后排空间很富余，坐在后面很舒服，如果自己是老板我情愿自己在后面坐不想自己开。
2656,前排驾驶舒适，后排空间非常大，翘腿完全没问题，后备箱也很大
2657,乘坐感受不错，后排一如既往的给力，我在店里也试过其他***车，这点确实做的很好，还是很服气的。细节方面比如储物格也不错，数量也比较多。后备箱空间没有想象中的大，但不太影响使用。
2658,空间还可以，我180坐进去头部空间还可以，但膝部空间感觉不太宽裕，有了膝部空间后排就没空间了。。。不过我车一般就我一个人，偶尔再坐个一两人，够用了！
2659,空间还是足够宽敞，出去野营也不是问题
2660, 6666666666
2661,不管是后排空间还是后备箱都很宽敞，也有很多储物盒什么的，放东西都非常方便，就是后排没有中控杯托。
2662,很满意，大空间
2663,空间蛮大的，平常和朋友一起出去玩挺宽敞的！偶尔运点大件的东西，后备箱放倒齐活了！
2664,后排空间很宽，中间是平的，坐着很舒服
2665,空间还是非常大的，很满意
2666,相对比8万左右的车来讲，空间宽敞很多，后排空间非常宽敞，坐两个大人一个小孩非常有余，尾箱能装2个拉杆箱?2个行李包，上回去清远泡温泉4个人的行李装着妥妥的
2667,空间够大的，家里人都说大。
2668,同级别车型空间表现非常不错
2669,空间大，后备箱也很大非常满意
2670,接接孩子上下班，一家逛个大商超买买东西，一年出去个自驾，绝对满足实际需要，再大又怎么着呢
2671,满意，后备箱很大
2672,空间确实很大，10几万车中，空间排的在前列。
2673,在这个级别的车子里，小6的空间算比较大了，反正家里人没有很高很胖的，空间完全够用！
2674,空间没话说，我181的个子，驾驶座调整到位，头顶四指，后排可以北京瘫。
2675,我家五口人，做的不挤，上星期出去烧烤，空间还是可以的。后备箱放的东西也挺多的。
2676,家庭用，空间正好。
2677,空间对于我来讲还是很满意的
2678,乘坐空间不错，储物空间不错，但后备箱有点小，主要是车还不够长，被轴距占了很多
2679,对于空间，觉得还满意吧，毕竟也不比SUV，所以说，符合自己的要求了。
2680,2650的轴距使车子的前后排都有比较充裕的空间。但由于坐椅高低不能调节，个子稍高的人驾驶头部空间有些局促；后排中间的鼓包使后排中间的乘坐者的乘坐舒适性有所降低。
2681,作为紧凑型的还是很大了，很满意空间！！
2682,空间挺大的，一家三口使用肯定足够了
2683,空间可以说非常大，我们一家人都属于微胖身材的，坐下去一点也不拥挤，很满意了；后备箱足够大的，能放很多东西
2684,空间足够大，后备箱可以放2个婴儿车都没问题。
2685,最满意的就是空间，里边的空间真不错，坐5个人一点也不感觉拥挤。
2686,谁用谁知道，后排还能放倒，放一些大件东西完全没问题。
2687,空间没的说，很满意。
2688,后排的空间还是挺大的，坐我们一家三口还是很宽敞的，就是后备箱的空间有点小，感觉放不了多少东西。
2689,空间挺大的，后面坐三个成年人也不会嫌的拥挤，最后就是后备箱了，后备箱也挺大的，平时拉个东西，买个菜什么的，挺不错的
2690,提车当天，带着老婆和3个朋友，尤其是后排空间，他们觉得相当宽敞，一路上大家都议论觉得不错，心里美滋滋的！
2691,乘坐空间和储物空间都很大
2692,车里空间大后排三个人没问题，后备箱拉大件ok。
2693,后排座三个人一点都不拥挤，前排1米75身高都不顶头，家用空间超级大。
2694,同等级别来说此车空间真心不错，主要上有老，下有小，平时出门也需要三厢代步车，前排除去驾驶舒适位置后，感觉后排还是挺不错的。
2695,空间很大，并且有很多的储物空间，后备箱的空间很大，家用轿车，后备箱空间大很好，特别像我们这种有孩子的家庭，总是会在车上放上很多的东西。
2696,空间同级别最大。
2697,前几天岀去玩，五个大人加一个小孩，其他旅行箱等各种杂七杂八的觉得都还宽松
2698,空间很满意，后排地板很平整，坐在后排的感受很好。后排腿部空间很宽裕。
2699,空间不错，挺宽敞，后备箱也大
2700, 空间在同级车中算是好的
2701,驾驶席头部空间局促。
2702,很满意，没的说
2703,我家里都比较胖的，160到180的，不会我在前排开车了，后排的老爸老妈做的不舒服，空间还是比较不错的，后备箱也蛮大的，一家人去自驾游，放烧烤东西也放的多，车屁股不是很高，方便家里老人和小孩拿东西
2704,大，家用完全够了，后备箱也能装，坐上去也比科鲁兹感觉宽敞
2705,坐上去视野非常开阔，头部空间非常好，车内的储物空间很丰富，手机储物格设计的恰到好处，后备箱空间很平整，装载能力很强。
2706,空间是完全的足够了，2660的轴距，是大大的够用，前后排的距离也是足够大，后备箱的空间也可以放下很多东西
2707,轴距较长，三口之家足够用，后备箱要比同级别的朝代车大。
2708,先说说驾驶位空间：我180的身高，将座椅调到最低，且拉到最后，如若靠背不向后多倾斜几度角的话头部直接顶到车顶，和雅阁、凯美瑞这样的车比空间严重不足，坐在驾驶室稍感紧凑压抑，有点“放不开”；再说说副驾驶：尽管我不坐副驾驶，但我专门坐上感受了一下，腿部空间充足，能让人身体放松，头部空间和驾驶位一样了；后部空间：由于座椅拉到最后，我这样的身材做到后面凸显空间小，可能是因为以前常坐奥德赛的中间座椅，相对比感觉不足。
2709,空间没有账面尺寸应有的感觉，尤其是前排空间，身高超过185的，身子坐直会有明显局促感。后排只能说还可以，横向比较的话能排在同级车中上等。
2710,够用了，车的外观给人就很大的感觉，内部空间也是一样，五口之家毫不拥挤，后排还能放倒非常棒。
2711,同级车来说，空间算是最大的了，接近B级车的空间怎么会小的了，后备箱的空间也是可圈可点的，很不错。
2712,紧凑型中还算不错的
2713,比较满意
2714,家用足够
2715,空间真是大到没朋友，后排坐三个人，不难受，但中间地台还是有点高了
2716,空间不错，提车当天6月16号加上户，一家人都在车上 都说不挤
2717,在紧凑型车里面不能说是最大的，但是也是数一数二的，媳妇肚子大的时候买的车，坐进去一点都没有压力。
2718,完全能够满足需求，几个小孩经常在后面嬉戏打闹，现在为止还基本没有碰头、咯手的情况发生，绝对的满分
2719,本人个子不高，座椅空间给我用已经足够了，不过照几个不同身高的人坐了后对比发现，基本上要看到引擎盖掌握行车距离，座椅调整后不论高矮脑袋都快到顶了，最多也就剩下2个手指头的高度差，还好13款没想象中颠得那么厉害，所以到目前为止脑袋还没和顶棚有过亲密接触哈
2720,空间大，带上爸妈出去，一家五口都毫无压力，就是坐后排中间的人脚不太好放。
2721,空间是我最满意的。一家5口。还有一两个胖子。毫无压力。坐上都不觉得挤。所以空间绝对够用。
2722,空间很大，乘坐很舒服，后排很宽敞，身材苗条的能坐下4个人，这点要赞一个，家人已经赞过好多次了
2723,空间比较大，后排坐下还可以多一掌的距离
2724,空间非常实用，不错
2725,空间方面完全是惊喜 前排后排空间直追B级车，后备箱空间也是超级大
2726,空间还好我175CM，坐进去还好。头顶还有2-3指的高度。
2727,空间还是不错的，后排坐三个人不会觉得挤，腿部空间也足够，后备箱也够宽敞。
2728,乘坐空间不错，座椅也比较舒适！就是储物空间有待提高！
2729,空间足够大，上下班和平时出去玩都实用
2730,挺大的，SUV吗，空间肯定少不了大，主要也合理
2731,前后都宽敞。后面要是地台不那么高的话那就满分了特别是后备箱。
2732, 2.7米超长轴距使得整车无论是前排空间或者是后排空间都达到了最大化。坐上车时的第一感觉就是空间好大呀
2733,自己和女友坐前排足够了 后排没坐过
2734,空间大..特别是尾箱可以放很多行李.
2735,这款车的空间还是不用说的，相当的大，去个超市可以随便放
2736,空间够大我喜欢后面的座椅平常拉点货还可以放下来比较方便
2737,空间没的说，挺大挺大
2738,轴距2.7米，很大了！不挤！
2739,大车就是大空间，摆张床在上面毫无问题。以后出去旅游，订不到房间就可以直接睡车上了
2740,对于这个大小的车，我看了其他车空间都是这个样，就是这么大，但我坐在驾驶位真的很压抑，虽然我只1.7的身高。不知道为什么不把座椅后面做矮点，那样对自动挡不是舒适一点吗，每次调个座椅高矮还夹手，还谈什么空间
2741,后排空间大，后备箱隔层是亮点，
2742,空间比较宽敞，乘坐舒适性还可以。
2743,前后我坐里面毫无压力，比起同级别的要大很多，后备箱超级能装
2744,这个还是比较满意滴，后排坐三个都不会挤。就是储物格太少了，没地方放手机，每次放门板上来个大弯就掉了。还有就是后排出风口没得暖风，冬天记得关后排出风口。
2745,非常满意
2746,拉东西，乘人都不错，空间大。
2747,空间够大，适合家用，后备箱也够大了！
2748,空间还不错，尤其是后备箱的布局设计比较合理，在装满大对象后，还有很多小东西可以塞到缝隙里。
2749,还可以朋友们都说挺大的
2750,我们是三口之家，一般老婆孩子坐后排，挺宽敞的，老婆马上添二胎了，四口之家用车也够用。孕妇坐后排一点不觉得挤。后备箱空间也足够用，再也不用像以前开两厢车的时候，东西都没地方捣鼓
2751,很充裕，家用完全足够，后备箱的空间能放下不少东西，也就是这个车身还差点事，要不然就可以直接进军B级车了。
2752,空间上还算宽敞，后排坐三个人也不感觉很挤。
2753,拉个货肯定是不如面包车金杯了，不过比轿车多一点
2754,空间没的说，平时我们一家人出游，坐里面一点都不觉得拥挤。尤其是后备箱的空间，能装好多东西。给我们的出行带来了很多方便。
2755,RX5的空间是在同等级的SUV车型里相比较空间是非常大的，坐在里面没有压迫感，后排座三个人完全绰绰有余，后备箱的空间也很大，完全能够满足一家人的需求。
2756,有很多小储物空间，后备箱也可以，坐人也很舒适
2757,空间 家用的话足够啊，一家子坐上空间是完全够用
2758,空间真心的大，说心里话。对于我这这种人的需求远远足够了，坐上五个成年人空间还是杠杠的！特别是后背箱那是超大，前排座椅和腿部空间都是很赞！很多朋友都在说这车空间真大，媳妇也说了，坐他常哥的福克斯说好压抑，坐到自己的看她那开心的样，肯定是觉得非常舒服的。咱们买车就是要空间大是不？而这车正合我一家人的要求。
2759,正如大家的普遍观点，550的内部空间在同级车中是非常优秀的。无论是驾驶室还是乘客座位都很宽敞，一点也不觉得局促。
2760,空间真的比较大，特别是后排空间，今天我女儿女婿坐在车里说这个车空间真大，原来家里有车，后排都很挤，有的亲戚都开玩笑说，一坐你车就晕车，现在不一样了，后排今天做了四个人包括我的小外孙都还有空间，不得不说这个车空间真的很大！
2761,大空间，前后排都比较宽敞，高个子坐在里面也不会碰头。
2762,后排可以做4个人
2763,对于我的需求来说，空间绰绰有余，而且后排还支持4/6放倒，放大件的东西还是可以的。
2764,空间不错了，后备箱满意
2765,乘坐空间绝对够大
2766,空间就是大，很不错，后备箱也能装。
2767,说实话我最开始是想入手SUV的，觉得SUV的空间很大，后来我试驾之后却发现三厢车的空间不是特别差，而且舒适度上比SUV要高，这车我最多载过6个，而且都是成年人。
2768,够用就好，一家三口用还是比较好的
2769,空间一点都不含糊，当初选这个车也有一部分原因是因为空间比较大
2770,空间挺大的，看起来胖胖的所以显得车子挺小的，但是没想到空间上没有让人失望，前后距离都挺大的，就是高个子的人坐驾驶座的话头部距离大概会小一点，别的都挺好，对后备箱也挺满意的。
2771,空间宽敞舒适，后备箱位置宽敞.
2772,人娇小 空间蛮大的
2773,空间比英朗大，后备箱空间也挺大的！
2774,车子的空间还是很给力的，轴距就甩了一堆车了，老婆喜欢出去玩放好多行李，爵对没问题了现在，大肚能撑船了！
2775,空音还可以，前排不挤的同时能保证后排舒适。
2776,空间特别宽敞，而且后背箱也是足够大的再加上360的后备箱是可以按比例分开放倒的额
2777,家庭用车还是非常看着车内的空间表现的，毕竟有时候出门回趟老家什么的都需要放很多东西，RX5的空间表现还是非常不错的，后备箱的横向和纵向空间都很开阔。
2778,空间同级中算是比较大的了，一家人坐车绰绰有余，平时接送2个孩子上学，轴距2660，比速腾和朗逸都大一些，尤其是头部空间
2779,很大，最满意的一点
2780,这款车的空间还是不错的，空间比较灵活多边，后排放倒是平的，可拓展的空间相当的大，比较喜欢。
2781,不论储蓄，还是乘坐空间，满满的够用啊
2782,本人182，前排头部空间基本到顶了，后排还可以，就是中间那个隆起，太心塞了
2783,空间就不用说了，很好，超长的轴距足以证明超大的空间。
2784,后备箱还行，乘坐空间挺大的
2785,车内空间有点出乎意料，比外观看着更大些，能够满足一家人日常生活
2786,车内最多的一次坐过6个人，5个大人再带一个小孩，但是重点是一点都没有拥挤的感觉，我这就佩服胖五的空间了，说它大绝对的不是瞎话
2787,前排头部空间很富裕，视野也不错，后排腿部空间大约一拳多，头部空间也很不错。
2788,要说空间的话，后排空间确实比同价位的大点
2789,空间真的没话说啊。我175 做后排跷二郎腿完全没压力啊。感觉比途观空间还大。宽也够，再加上有全景天窗 坐里面真的很舒服。通透
2790,同级车来说比较大了，就是车内储物空间太少了，等于没有
2791,空间还好，比想象中的大。这价格买到这空间 已经很好了
2792,很大，后面箱我们单位搞活动都是用我车装的东西
2793,车内空间足够大，特别是后备箱的容量
2794,家用绝对够用，前后排绝对够用，后备箱也能够满足家用，暂时还没出去旅游，估计出去旅游完全可以。
2795,空间非常满意，家用车很合适
2796,还可以吧，也没怎么放东西在里面。
2797,空间我给满分。不错。
2798,内部空间对我来尚可，本人比较矮所以不会显得太景凑。
2799,宽敞，坐上去不挤，后备箱挺大的，能装好多东西，很实用。
2800,这款车座椅不晓得什么材质，但包裹性很好。应该不是真皮。空间可以的
2801,前后排空间很不错，一家人坐在里面绰绰有余，完全不需要担心空间不够用。
2802,空间大，后排挤三个人一点问题都没有，比朗逸这些强多了。1米8的个子做上去一点都不挤。
2803,空间觉得5星，后排和后备箱完美。
2804,大、大、大
2805,空间最赞，，腿部绰绰有余空间，我这体型完全伸展的开，后备箱的空间也蛮大的，空间满分是十分的话我给十分，完全不怕它骄傲！
2806,家用足够了。
2807,后备箱空间很大，座椅空间也比较满意
2808,家用够用，后备箱挺大的，
2809,空间很大，非常够用。
2810,A级车内数一数二
2811,前排不用说了，后排做三个人一点都不挤
2812,听说二十来处的储物空间，我是没去一个个数哈哈，后排的空间很满意，带着爸妈出门逛街一家人正好
2813,空间很大而且很宽阔，5个人一点也不吃力，家用再合适不过了，后备箱很大，出外自驾游挺合适
2814,后备箱确实很大，后排也比较宽松
2815,空间很满意
2816,楼主身材不是特别高大那种，坐在前面正好，调节到自己最舒服的姿势上，后排还能有很充足的空间
2817,较为满意，后排5人还可以，前排空间也凑活。
2818,同级别应该是很好的之一。
2819,前排空间还好，后排也还好，虽然不是很宽敞，但是也够用了，家庭用车嘛，够用就好，要空间大就选中级车了，是吧
2820,空间大的确是这款的卖点，我也是因为这个才选择了它！
2821,很大，在同级别中算是大的了，我180的身高，前排调整好之后，后排还会有一拳多点的空间，而且车子的横向空间不错，后备箱也能装下不少的东西
2822,前排空间设计合理，后排的空间足够，满足外出自驾游空间。
2823,也看过同价位的其他车还是***的空间比较大一点，家用完全够用
2824,特别大
2825,很大，坐5个人一点都不挤
2826,足够用，挺满意的。比之前开的科鲁兹稍微好一些。
2827,前排足够，后排坐三个人有点挤，整体来说还是够用了吧，毕竟坐5个人的机会很少。后备箱足够大，挺能装的。
2828,车身内部空间宽裕 富足 容纳量也很大。
2829,很大，我的个子不是特别高，属于中等个，坐在车里面很宽松，我有个比较壮的朋友，坐在里面一样也不挤。
2830,感觉还不错，和朋友、同事的捷达，长安、吉利帝豪比，宽敞不少
2831,空间很大，最多坐过七个人，哈哈，当时没跑那么远，路上也没碰到警察叔叔。不建议大家这么做哈。
2832,空间挺宽敞的，自己做在里面无论是前后左右，上下都留有很大的余地，坐在里面头部空间还算不错，有一拳的距离把，一般车还真的不行，老是顶头，给人一种压抑的感觉，而***360不会，很敞亮，后备箱的储物容量挺大的，我的一些日常用的，矿泉水，球衣了等等还有一个大型收纳盒都在里面放着。门边上的收纳有点小。脉动这种大瓶子装的方不进去。也就能放个娃哈哈，农夫山泉这样的。
2833,乘座空间大且舒适。
2834,想当的大 后排我坐里面都还可以翘脚，尾箱两件矿泉水，一个超大号手推车都还可以放点小东西
2835,非常宽敞，适合家里不一样的体型，尤其是后排空间
2836,空间很宽敞，在车里跷二郎腿都行，特别是后排
2837,空间要给到满分。前后排都非常宽松，行李箱也能装很多。
2838,还不错前排，后排空间都够用了
2839,前面已经说过，空间的话没得说，前后排及后备箱都满意，反正比现代，大众同档次的车都大
2840,空间绝对大，我身高185体重100公斤，前后都挺宽敞，本人是打中锋的，高度跟吨位都还可以，比我高比我胖的人应该不多吧，所以空间对任何人都不成问题（姚明除外），呵呵！
2841,空间大、内饰满意
2842,空间宽敞！驾驶位置坐着一点也不挤
2843,乘坐空间宽敞，储物空间充足。
2844,个人感觉胖五的空间算是比较宽大的，前后排的座椅之间很是宽敞，这个就给人足够的空间，觉得没那么大压力，另外后备箱的空间也是足够大
2845,空间挺大的，175cm的人坐在里面一点都不觉得拥挤
2846,空间非常大，后排可以跷二郎腿，后排座椅打倒可以露营。
2847,空间很好，没有压迫感，尤其是全景天窗，感觉车内空间更大了
2848,空间宽敞，相比同类车型，空间宽敞舒适，我身高176厘米，头顶空间还是蛮大的，驾驶座膝部空间足够，后排三个成年人坐上，一点儿也不拥挤。后备箱空间也大，放上轮椅还有空间放置其他物品。
2849,空间足够，坐5个人一点都不挤！后备箱空间也挺大，逢年过节肯定不用怕了
2850,空间没的说我一米八不觉得压抑 后排也不小
2851,空间很大，成年人5个不成问题，后备箱空间也很大，轿车都有这个毛病，后备箱高度不够
2852,后排做三个人稳稳的
2853,空间主要是家用 平时都是我一人上下班 偶尔带老婆孩子去市里空间足够了， 后排坐三个大人一个小孩不挤。
2854,空间的话，比朋友的骐达宽敞多了，其他的没好好比过
2855,作为一款家用车空间是足够了，后排坐三个成年人也没有拥挤的感觉
2856,空间，这是不用说的，不说百分百都有百分之九十的人会赞同空间大
2857,我们一家3口经常坐着它出去玩，空间很大，东西也随便放，遇到长的东西可以把后排座椅放到来放。所以很满意
2858,乘坐空间相当可以，后备箱足够家用，自驾游的话放三个行李箱应该是没问题的。媳妇儿开车，坐后排的话空间就更大了，姿势随便换，媳妇儿太娇小可人了，哈哈。
2859,乘坐空间非常好，后备箱略小，不过因为我对这方面没有什么要求，所以可以忽略
2860,空间很大，还有好多小储物空间，喜欢。
2861,空间很满意，宽敞，毕竟是紧凑型车嘛。后排坐3个大汉不挤。
2862,空间大。后面也可以。就是后排中间不好。但有杯架很好
2863,前边说了，空间无论是前排还是后排空间，得到了家人的一致赞同。
2864,很好 很大，后备箱可以放很多东西
2865,空间很大~坐在车内想怎么样伸腿都可以。
2866,空间很大，而且还很宽敞，要是可以装人的话，完全可以塞进去两个胖子，哈哈。。。
2867,乘坐够大，后备箱偏小。
